DATE_REPORTED,WEAPONS,SNA_NEIGHBORHOOD
10/12/2021 10:00:00 AM,99 - NONE,N/A
10/12/2021 10:00:00 AM,99 - NONE,N/A
10/12/2021 10:00:00 AM,99 - NONE,N/A
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:01:00 AM,U - UNKNOWN,CUF
10/12/2021 10:40:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",DOWNTOWN
10/12/2021 11:03:00 AM,99 - NONE,WESTWOOD
10/12/2021 11:28:00 AM,99 - NONE,EAST PRICE HILL
10/12/2021 11:34:09 AM,99 - NONE,COLLEGE HILL
10/12/2021 11:43:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",OVER-THE-RHINE
10/12/2021 12:00:00 PM,99 - NONE,DOWNTOWN
10/12/2021 12:15:00 PM,99 - NONE,WALNUT HILLS
10/12/2021 12:17:00 PM,99 - NONE,OVER-THE-RHINE
10/12/2021 12:23:00 PM,99 - NONE,WEST PRICE HILL
10/12/2021 12:28:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WINTON HILLS
10/12/2021 12:42:56 PM,99 - NONE,KENNEDY HEIGHTS
10/12/2021 12:45:00 PM,U - UNKNOWN,WALNUT HILLS
10/12/2021 12:50:00 PM,99 - NONE,AVONDALE
10/12/2021 12:52:49 PM,99 - NONE,OAKLEY
10/12/2021 12:59:33 PM,99 - NONE,CAMP WASHINGTON
10/12/2021 01:00:00 PM,U - UNKNOWN,OAKLEY
10/12/2021 01:04:11 PM,99 - NONE,OAKLEY
10/12/2021 01:13:26 PM,99 - NONE,HARTWELL
10/12/2021 01:15:00 PM,99 - NONE,OVER-THE-RHINE
10/12/2021 01:20:00 PM,U - UNKNOWN,MADISONVILLE
10/12/2021 01:20:00 PM,99 - NONE,EAST PRICE HILL
10/12/2021 01:26:00 PM,12 - HANDGUN,EVANSTON
10/12/2021 01:30:00 PM,U - UNKNOWN,N/A
10/12/2021 01:31:01 PM,99 - NONE,DOWNTOWN
10/12/2021 01:40:00 PM,99 - NONE,EAST PRICE HILL
10/12/2021 01:42:15 PM,99 - NONE,WESTWOOD
10/12/2021 01:47:00 PM,U - UNKNOWN,WESTWOOD
10/12/2021 01:47:00 PM,U - UNKNOWN,WESTWOOD
10/12/2021 02:00:00 PM,99 - NONE,N/A
10/12/2021 02:15:00 PM,99 - NONE,DOWNTOWN
10/12/2021 02:15:00 PM,99 - NONE,DOWNTOWN
10/12/2021 03:14:17 PM,99 - NONE,CUF
10/12/2021 03:40:00 PM,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",N/A
10/12/2021 03:42:39 PM,U - UNKNOWN,WESTWOOD
10/12/2021 04:09:54 PM,99 - NONE,CUF
10/12/2021 04:57:00 PM,99 - NONE,N/A
10/12/2021 04:57:00 PM,99 - NONE,N/A
10/12/2021 05:00:00 PM,99 - NONE,WEST PRICE HILL
10/12/2021 05:12:00 PM,12 - HANDGUN,N/A
10/12/2021 05:12:00 PM,12 - HANDGUN,N/A
10/12/2021 05:12:00 PM,12 - HANDGUN,N/A
10/12/2021 05:15:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EAST WESTWOOD
10/12/2021 05:15:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EAST WESTWOOD
10/12/2021 05:40:00 PM,99 - NONE,N/A
10/12/2021 05:40:00 PM,99 - NONE,N/A
10/12/2021 05:40:00 PM,99 - NONE,N/A
10/12/2021 06:00:00 PM,U - UNKNOWN,HARTWELL
10/12/2021 06:33:00 PM,U - UNKNOWN,CUF
10/12/2021 06:35:00 PM,99 - NONE,AVONDALE
10/12/2021 06:36:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EVANSTON
10/12/2021 06:40:00 PM,99 - NONE,N/A
10/12/2021 06:40:00 PM,99 - NONE,N/A
10/12/2021 06:55:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/12/2021 07:15:00 PM,99 - NONE,MT. WASHINGTON
10/12/2021 07:35:00 PM,99 - NONE,OAKLEY
10/12/2021 07:43:18 PM,99 - NONE,WESTWOOD
10/12/2021 07:43:18 PM,99 - NONE,WESTWOOD
10/12/2021 07:53:00 PM,99 - NONE,EVANSTON
10/12/2021 08:19:00 PM,99 - NONE,N/A
10/12/2021 08:35:00 PM,99 - NONE,WALNUT HILLS
10/12/2021 08:55:00 PM,99 - NONE,N/A
10/12/2021 09:20:00 PM,U - UNKNOWN,BOND HILL
10/12/2021 09:35:00 PM,99 - NONE,PLEASANT RIDGE
10/12/2021 09:45:00 PM,99 - NONE,CLIFTON
10/12/2021 09:54:02 PM,99 - NONE,SPRING GROVE VILLAGE
10/12/2021 10:11:00 PM,99 - NONE,EAST PRICE HILL
10/12/2021 10:30:00 PM,99 - NONE,CORRYVILLE
10/12/2021 10:43:00 PM,U - UNKNOWN,RIVERSIDE
10/12/2021 10:48:00 PM,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",CORRYVILLE
10/12/2021 11:10:09 PM,99 - NONE,N/A
10/12/2021 11:10:09 PM,99 - NONE,N/A
10/12/2021 11:10:09 PM,99 - NONE,N/A
10/12/2021 11:10:09 PM,99 - NONE,N/A
10/12/2021 11:45:00 PM,99 - NONE,AVONDALE
10/12/2021 11:57:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WESTWOOD
10/13/2021 12:00:00 AM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/13/2021 12:36:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",PLEASANT RIDGE
10/13/2021 12:44:35 AM,U - UNKNOWN,EAST END
10/13/2021 01:54:54 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",MT. AUBURN
10/13/2021 02:07:00 AM,U - UNKNOWN,EAST PRICE HILL
10/13/2021 03:30:00 AM,11 - FIREARM (TYPE NOT STATED),EAST PRICE HILL
10/13/2021 04:18:12 AM,U - UNKNOWN,ROSELAWN
10/13/2021 05:14:00 AM,80 - OTHER WEAPON,WESTWOOD
10/13/2021 07:49:00 AM,99 - NONE,KENNEDY HEIGHTS
10/13/2021 08:15:00 AM,U - UNKNOWN,CLIFTON
10/13/2021 08:15:00 AM,U - UNKNOWN,CLIFTON
10/13/2021 08:20:29 AM,99 - NONE,N/A
10/13/2021 08:45:00 AM,U - UNKNOWN,N/A
10/13/2021 08:46:00 AM,99 - NONE,WEST PRICE HILL
10/13/2021 09:17:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",AVONDALE
10/13/2021 09:19:15 AM,99 - NONE,WESTWOOD
10/13/2021 09:30:00 AM,99 - NONE,WINTON HILLS
10/13/2021 09:40:27 AM,99 - NONE,EAST WALNUT HILLS
10/13/2021 09:44:40 AM,99 - NONE,OAKLEY
10/13/2021 09:52:52 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EVANSTON
10/13/2021 10:30:00 AM,99 - NONE,N/A
10/13/2021 11:20:00 AM,99 - NONE,ENGLISH WOODS
10/13/2021 11:25:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WINTON HILLS
10/13/2021 11:36:00 AM,U - UNKNOWN,WESTWOOD
10/13/2021 11:55:21 AM,99 - NONE,CUF
10/13/2021 12:03:57 PM,99 - NONE,N/A
10/13/2021 12:20:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",SPRING GROVE VILLAGE
10/13/2021 12:59:44 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WESTWOOD
10/13/2021 12:59:44 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WESTWOOD
10/13/2021 01:06:00 PM,U - UNKNOWN,ROSELAWN
10/13/2021 01:16:00 PM,12 - HANDGUN,EVANSTON
10/13/2021 01:45:00 PM,99 - NONE,WESTWOOD
10/13/2021 01:52:17 PM,U - UNKNOWN,WESTWOOD
10/13/2021 01:52:17 PM,U - UNKNOWN,WESTWOOD
10/13/2021 02:23:24 PM,99 - NONE,BOND HILL
10/13/2021 02:23:24 PM,99 - NONE,BOND HILL
10/13/2021 02:32:00 PM,99 - NONE,WEST PRICE HILL
10/13/2021 03:33:00 PM,99 - NONE,WESTWOOD
10/13/2021 03:45:00 PM,99 - NONE,WESTWOOD
10/13/2021 03:45:00 PM,99 - NONE,WESTWOOD
10/13/2021 04:10:00 PM,99 - NONE,N/A
10/13/2021 04:12:58 PM,99 - NONE,EVANSTON
10/13/2021 04:33:11 PM,99 - NONE,WESTWOOD
10/13/2021 04:37:00 PM,99 - NONE,WALNUT HILLS
10/13/2021 04:46:03 PM,99 - NONE,WESTWOOD
10/13/2021 04:47:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",MILLVALE
10/13/2021 04:47:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",MILLVALE
10/13/2021 04:47:00 PM,U - UNKNOWN,EAST WESTWOOD
10/13/2021 04:47:00 PM,U - UNKNOWN,EAST WESTWOOD
10/13/2021 05:06:00 PM,99 - NONE,MT. AUBURN
10/13/2021 05:20:00 PM,U - UNKNOWN,OVER-THE-RHINE
10/13/2021 05:22:00 PM,12 - HANDGUN,BOND HILL
10/13/2021 05:48:00 PM,12 - HANDGUN,WEST PRICE HILL
10/13/2021 05:48:00 PM,12 - HANDGUN,WEST PRICE HILL
10/13/2021 05:48:00 PM,12 - HANDGUN,WEST PRICE HILL
10/13/2021 05:48:00 PM,12 - HANDGUN,WEST PRICE HILL
10/13/2021 05:48:00 PM,12 - HANDGUN,WEST PRICE HILL
10/13/2021 05:48:00 PM,12 - HANDGUN,WEST PRICE HILL
10/13/2021 06:14:31 PM,99 - NONE,OAKLEY
10/13/2021 06:24:00 PM,99 - NONE,EAST WALNUT HILLS
10/13/2021 06:54:00 PM,99 - NONE,WESTWOOD
10/13/2021 07:11:00 PM,U - UNKNOWN,MADISONVILLE
10/13/2021 07:18:00 PM,11 - FIREARM (TYPE NOT STATED),EAST PRICE HILL
10/13/2021 07:18:00 PM,11 - FIREARM (TYPE NOT STATED),EAST PRICE HILL
10/13/2021 07:18:00 PM,11 - FIREARM (TYPE NOT STATED),EAST PRICE HILL
10/13/2021 07:18:00 PM,11 - FIREARM (TYPE NOT STATED),EAST PRICE HILL
10/13/2021 07:30:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/13/2021 07:54:01 PM,99 - NONE,OVER-THE-RHINE
10/13/2021 08:01:00 PM,99 - NONE,ROSELAWN
10/13/2021 08:10:00 PM,99 - NONE,DOWNTOWN
10/13/2021 08:21:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
10/13/2021 08:27:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",NORTH FAIRMOUNT
10/13/2021 08:27:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",NORTH FAIRMOUNT
10/13/2021 08:56:00 PM,99 - NONE,WINTON HILLS
10/13/2021 09:56:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
10/13/2021 10:11:27 PM,99 - NONE,DOWNTOWN
10/13/2021 10:22:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WEST PRICE HILL
10/13/2021 10:45:00 PM,99 - NONE,COLLEGE HILL
10/13/2021 11:04:00 PM,99 - NONE,WALNUT HILLS
10/13/2021 11:20:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WEST PRICE HILL
10/13/2021 11:24:29 PM,99 - NONE,CORRYVILLE
10/13/2021 11:58:00 PM,99 - NONE,N/A
10/14/2021 12:45:02 AM,99 - NONE,DOWNTOWN
10/14/2021 01:08:59 AM,99 - NONE,AVONDALE
10/14/2021 01:08:59 AM,99 - NONE,AVONDALE
10/14/2021 01:24:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
10/14/2021 01:47:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WESTWOOD
10/14/2021 03:55:00 AM,99 - NONE,CUF
10/14/2021 04:50:00 AM,11 - FIREARM (TYPE NOT STATED),WESTWOOD
10/14/2021 06:55:00 AM,99 - NONE,NORTHSIDE
10/14/2021 07:55:00 AM,99 - NONE,WALNUT HILLS
10/14/2021 07:55:00 AM,99 - NONE,WALNUT HILLS
10/14/2021 09:00:00 AM,99 - NONE,WEST END
10/14/2021 09:31:00 AM,99 - NONE,WALNUT HILLS
10/14/2021 09:31:00 AM,99 - NONE,WALNUT HILLS
10/14/2021 09:31:00 AM,99 - NONE,WALNUT HILLS
10/14/2021 09:35:19 AM,99 - NONE,OAKLEY
10/14/2021 09:38:06 AM,99 - NONE,WEST END
10/14/2021 10:00:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",MT. AIRY
10/14/2021 10:06:29 AM,99 - NONE,N/A
10/14/2021 10:11:06 AM,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",OVER-THE-RHINE
10/14/2021 10:26:00 AM,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",AVONDALE
10/14/2021 10:29:12 AM,99 - NONE,WEST PRICE HILL
10/14/2021 10:42:27 AM,99 - NONE,CUF
10/14/2021 10:43:49 AM,U - UNKNOWN,WESTWOOD
10/14/2021 11:03:49 AM,99 - NONE,WALNUT HILLS
10/14/2021 11:12:00 AM,99 - NONE,EAST PRICE HILL
10/14/2021 11:15:00 AM,99 - NONE,N/A
10/14/2021 11:15:43 AM,99 - NONE,ROSELAWN
10/14/2021 11:16:35 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",MADISONVILLE
10/14/2021 11:25:00 AM,99 - NONE,WALNUT HILLS
10/14/2021 11:25:00 AM,99 - NONE,WALNUT HILLS
10/14/2021 11:28:04 AM,99 - NONE,MT. LOOKOUT
10/14/2021 11:59:00 AM,99 - NONE,EAST END
10/14/2021 12:00:00 PM,U - UNKNOWN,NORTH AVONDALE - PADDOCK HILLS
10/14/2021 12:20:45 PM,99 - NONE,EAST END
10/14/2021 12:20:45 PM,99 - NONE,EAST END
10/14/2021 12:20:45 PM,99 - NONE,EAST END
10/14/2021 12:20:45 PM,99 - NONE,EAST END
10/14/2021 12:20:45 PM,99 - NONE,EAST END
10/14/2021 12:20:45 PM,99 - NONE,EAST END
10/14/2021 12:30:00 PM,U - UNKNOWN,N/A
10/14/2021 12:41:02 PM,U - UNKNOWN,WEST PRICE HILL
10/14/2021 12:41:02 PM,U - UNKNOWN,WEST PRICE HILL
10/14/2021 12:49:09 PM,U - UNKNOWN,BOND HILL
10/14/2021 12:55:00 PM,99 - NONE,CLIFTON
10/14/2021 01:00:00 PM,99 - NONE,N/A
10/14/2021 01:04:00 PM,U - UNKNOWN,HARTWELL
10/14/2021 01:25:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CUF
10/14/2021 01:47:00 PM,99 - NONE,SAYLER PARK
10/14/2021 01:49:23 PM,99 - NONE,NORTHSIDE
10/14/2021 02:18:07 PM,99 - NONE,OAKLEY
10/14/2021 02:30:00 PM,99 - NONE,AVONDALE
10/14/2021 02:41:00 PM,99 - NONE,COLLEGE HILL
10/14/2021 03:06:36 PM,99 - NONE,CARTHAGE
10/14/2021 03:30:00 PM,99 - NONE,MT. AUBURN
10/14/2021 03:33:10 PM,99 - NONE,OVER-THE-RHINE
10/14/2021 04:57:56 PM,99 - NONE,WESTWOOD
10/14/2021 04:57:56 PM,99 - NONE,WESTWOOD
10/14/2021 05:09:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WALNUT HILLS
10/14/2021 05:21:24 PM,U - UNKNOWN,MT. AIRY
10/14/2021 05:23:00 PM,U - UNKNOWN,MILLVALE
10/14/2021 06:00:00 PM,99 - NONE,EVANSTON
10/14/2021 06:00:00 PM,99 - NONE,WEST END
10/14/2021 06:00:00 PM,99 - NONE,WESTWOOD
10/14/2021 06:20:00 PM,99 - NONE,WESTWOOD
10/14/2021 06:22:00 PM,11 - FIREARM (TYPE NOT STATED),WINTON HILLS
10/14/2021 07:00:00 PM,99 - NONE,WEST END
10/14/2021 07:00:00 PM,99 - NONE,N/A
10/14/2021 07:00:00 PM,99 - NONE,WEST END
10/14/2021 07:07:00 PM,99 - NONE,EVANSTON
10/14/2021 07:29:12 PM,12 - HANDGUN,WESTWOOD
10/14/2021 07:39:22 PM,99 - NONE,CUF
10/14/2021 08:01:00 PM,U - UNKNOWN,WALNUT HILLS
10/14/2021 08:15:00 PM,99 - NONE,N/A
10/14/2021 08:15:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
10/14/2021 08:15:00 PM,99 - NONE,N/A
10/14/2021 08:15:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",N/A
10/14/2021 08:18:47 PM,99 - NONE,DOWNTOWN
10/14/2021 08:37:00 PM,99 - NONE,WEST PRICE HILL
10/14/2021 08:37:00 PM,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",WEST PRICE HILL
10/14/2021 09:33:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CORRYVILLE
10/14/2021 09:33:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CORRYVILLE
10/14/2021 09:33:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CORRYVILLE
10/14/2021 09:34:24 PM,99 - NONE,OVER-THE-RHINE
10/14/2021 09:35:00 PM,99 - NONE,WESTWOOD
10/14/2021 09:35:00 PM,80 - OTHER WEAPON,WESTWOOD
10/14/2021 09:40:00 PM,99 - NONE,WESTWOOD
10/14/2021 09:40:00 PM,99 - NONE,WESTWOOD
10/14/2021 10:46:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CORRYVILLE
10/14/2021 10:46:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CORRYVILLE
10/15/2021 12:25:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",SPRING GROVE VILLAGE
10/15/2021 12:45:00 AM,99 - NONE,COLLEGE HILL
10/15/2021 12:56:00 AM,99 - NONE,DOWNTOWN
10/15/2021 01:00:00 AM,99 - NONE,CUF
10/15/2021 01:09:00 AM,"30 - BLUNT OBJECT (CLUB, HAMMER, ETC.)",CARTHAGE
10/15/2021 01:48:00 AM,99 - NONE,CARTHAGE
10/15/2021 01:53:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",LOWER PRICE HILL
10/15/2021 02:18:00 AM,11 - FIREARM (TYPE NOT STATED),OVER-THE-RHINE
10/15/2021 02:25:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",SOUTH FAIRMOUNT
10/15/2021 02:33:00 AM,99 - NONE,CUF
10/15/2021 02:40:34 AM,99 - NONE,N/A
10/15/2021 03:28:00 AM,"20 - KNIFE/CUTTING INSTRUMENT (ICEPICK, AX, ETC.)",QUEENSGATE
10/15/2021 06:09:00 AM,99 - NONE,WESTWOOD
10/15/2021 07:16:00 AM,U - UNKNOWN,WESTWOOD
10/15/2021 07:36:46 AM,80 - OTHER WEAPON,N/A
10/15/2021 07:45:40 AM,99 - NONE,EAST WALNUT HILLS
10/15/2021 07:46:00 AM,99 - NONE,WEST PRICE HILL
10/15/2021 07:47:00 AM,U - UNKNOWN,KENNEDY HEIGHTS
10/15/2021 08:02:32 AM,99 - NONE,N/A
10/15/2021 08:30:11 AM,99 - NONE,SEDAMSVILLE
10/15/2021 08:30:11 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",SEDAMSVILLE
10/15/2021 08:49:00 AM,99 - NONE,WESTWOOD
10/15/2021 08:55:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CLIFTON
10/15/2021 08:55:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CLIFTON
10/15/2021 09:21:00 AM,U - UNKNOWN,AVONDALE
10/15/2021 09:21:00 AM,U - UNKNOWN,AVONDALE
10/15/2021 09:21:00 AM,U - UNKNOWN,AVONDALE
10/15/2021 09:21:00 AM,U - UNKNOWN,AVONDALE
10/15/2021 09:21:00 AM,U - UNKNOWN,AVONDALE
10/15/2021 09:21:00 AM,U - UNKNOWN,AVONDALE
10/15/2021 09:21:00 AM,U - UNKNOWN,AVONDALE
10/15/2021 09:21:00 AM,U - UNKNOWN,AVONDALE
10/15/2021 09:21:00 AM,U - UNKNOWN,AVONDALE
10/15/2021 10:15:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",ROSELAWN
10/15/2021 10:46:00 AM,U - UNKNOWN,HARTWELL
10/15/2021 10:51:00 AM,99 - NONE,EAST PRICE HILL
10/15/2021 10:51:00 AM,99 - NONE,EAST PRICE HILL
10/15/2021 10:56:26 AM,99 - NONE,ROSELAWN
10/15/2021 11:00:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WINTON HILLS
10/15/2021 11:00:00 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WINTON HILLS
10/15/2021 11:30:00 AM,99 - NONE,AVONDALE
10/15/2021 11:34:30 AM,99 - NONE,AVONDALE
10/15/2021 11:34:30 AM,99 - NONE,AVONDALE
10/15/2021 11:35:31 AM,99 - NONE,SOUTH CUMMINSVILLE
10/15/2021 11:38:00 AM,99 - NONE,PENDLETON
10/15/2021 11:51:17 AM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",NORTHSIDE
10/15/2021 12:15:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",QUEENSGATE
10/15/2021 12:15:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",QUEENSGATE
10/15/2021 12:50:00 PM,99 - NONE,SAYLER PARK
10/15/2021 01:05:00 PM,99 - NONE,N/A
10/15/2021 01:05:00 PM,99 - NONE,N/A
10/15/2021 01:15:00 PM,99 - NONE,LINWOOD
10/15/2021 01:20:00 PM,99 - NONE,OAKLEY
10/15/2021 01:30:00 PM,99 - NONE,CUF
10/15/2021 01:39:00 PM,99 - NONE,HYDE PARK
10/15/2021 02:14:00 PM,U - UNKNOWN,OVER-THE-RHINE
10/15/2021 02:20:00 PM,99 - NONE,NORTH FAIRMOUNT
10/15/2021 02:28:00 PM,99 - NONE,WALNUT HILLS
10/15/2021 02:50:00 PM,U - UNKNOWN,CUF
10/15/2021 03:30:00 PM,99 - NONE,CLIFTON
10/15/2021 03:35:17 PM,U - UNKNOWN,CUF
10/15/2021 04:00:00 PM,99 - NONE,COLLEGE HILL
10/15/2021 04:00:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",EVANSTON
10/15/2021 04:19:00 PM,99 - NONE,SOUTH FAIRMOUNT
10/15/2021 04:26:11 PM,99 - NONE,MT. AIRY
10/15/2021 05:22:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WESTWOOD
10/15/2021 05:28:35 PM,99 - NONE,MT. AUBURN
10/15/2021 05:35:00 PM,12 - HANDGUN,EAST WALNUT HILLS
10/15/2021 05:35:00 PM,12 - HANDGUN,EAST WALNUT HILLS
10/15/2021 05:47:00 PM,12 - HANDGUN,AVONDALE
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:00:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:25:00 PM,99 - NONE,NORTH AVONDALE - PADDOCK HILLS
10/15/2021 06:26:00 PM,U - UNKNOWN,N/A
10/15/2021 06:42:00 PM,99 - NONE,WEST PRICE HILL
10/15/2021 06:42:00 PM,99 - NONE,WEST PRICE HILL
10/15/2021 06:50:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",OVER-THE-RHINE
10/15/2021 06:50:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",OVER-THE-RHINE
10/15/2021 06:53:00 PM,99 - NONE,CORRYVILLE
10/15/2021 06:54:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WALNUT HILLS
10/15/2021 06:54:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WALNUT HILLS
10/15/2021 08:02:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",PLEASANT RIDGE
10/15/2021 08:14:00 PM,11 - FIREARM (TYPE NOT STATED),WEST END
10/15/2021 08:27:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",WEST PRICE HILL
10/15/2021 08:43:00 PM,12 - HANDGUN,EAST PRICE HILL
10/15/2021 09:20:00 PM,99 - NONE,AVONDALE
10/15/2021 09:29:00 PM,99 - NONE,CLIFTON
10/15/2021 09:30:00 PM,"40 - PERSONAL WEAPONS (HANDS, FEET, TEETH, ETC.)",CLIFTON
